15,DEHRADUN,269.60985626283366,2006-08-22
16,DELHI,111.82360870402465,2006-08-22
32,JAMMU,196.2962962962963,2006-08-22
44,MUMBAI,125.140712945591,2006-08-22
5,AMRITSAR,155.90551181102362,2006-08-23
7,BENGALURU,126.13065326633166,2006-08-23
11,CHANDIGARH,108.10810810810811,2006-08-23
15,DEHRADUN,234.5724907063197,2006-08-23
16,DELHI,109.72354623450906,2006-08-23
41,LUDHIANA,180.17510944340214,2006-08-23
44,MUMBAI,115.63342318059298,2006-08-23
5,AMRITSAR,294.0886699507389,2006-08-24
7,BENGALURU,116.86746987951807,2006-08-24
15,DEHRADUN,251.5625,2006-08-24
16,DELHI,103.7037037037037,2006-08-24
32,JAMMU,248.8372093023256,2006-08-24
41,LUDHIANA,275.83892617449663,2006-08-24
44,MUMBAI,129.39068100358423,2006-08-24
7,BENGALURU,135.97273203985316,2006-08-25
16,DELHI,109.92366412213741,2006-08-25
7,BENGALURU,128.4263959390863,2006-08-28
16,DELHI,110.12416427889207,2006-08-28
44,MUMBAI,111.76470588235294,2006-08-28
7,BENGALURU,121.31147540983606,2006-08-29
16,DELHI,114.42495126705653,2006-08-29
44,MUMBAI,133.0097087378641,2006-08-29
16,DELHI,124.9718785151856,2006-08-30
44,MUMBAI,119.51219512195122,2006-08-30
7,BENGALURU,117.3913043478261,2006-08-31
44,MUMBAI,158.06451612903226,2006-08-31
7,BENGALURU,123.6024844720497,2006-09-01
9,BHOPAL,100.0,2006-09-01
16,DELHI,128.4263959390863,2006-09-01
44,MUMBAI,106.10687022900763,2006-09-01
7,BENGALURU,143.90243902439025,2006-09-04
44,MUMBAI,122.22222222222223,2006-09-04
7,BENGALURU,108.46905537459283,2006-09-05
11,CHANDIGARH,101.11731843575419,2006-09-05
44,MUMBAI,133.26133909287256,2006-09-05
44,MUMBAI,127.27272727272727,2006-09-06
7,BENGALURU,126.95035460992908,2006-09-07
44,MUMBAI,150.0,2006-09-07
7,BENGALURU,118.18181818181819,2006-09-08
9,BHOPAL,100.0,2006-09-08
44,MUMBAI,176.72955974842768,2006-09-08
7,BENGALURU,107.79220779220779,2006-09-11
9,BHOPAL,100.0,2006-09-11
11,CHANDIGARH,102.53164556962025,2006-09-11
41,LUDHIANA,102.87404902789518,2006-09-11
44,MUMBAI,139.36170212765958,2006-09-11
44,MUMBAI,144.89795918367346,2006-09-12
7,BENGALURU,115.63342318059298,2006-09-13
44,MUMBAI,129.29936305732485,2006-09-13
62,SHIMLA,100.0,2006-09-13
7,BENGALURU,131.8840579710145,2006-09-14
44,MUMBAI,140.40066777963273,2006-09-14
62,SHIMLA,100.0,2006-09-14
15,DEHRADUN,114.42495126705653,2006-09-15
16,DELHI,124.71910112359551,2006-09-15
16,DELHI,130.10546500479387,2006-09-18
7,BENGALURU,128.57142857142858,2006-09-19
11,CHANDIGARH,100.0,2006-09-19
16,DELHI,104.3343653250774,2006-09-19
62,SHIMLA,100.0,2006-09-19
7,BENGALURU,137.15415019762847,2006-09-20
11,CHANDIGARH,104.08163265306122,2006-09-20
16,DELHI,126.41509433962264,2006-09-20
44,MUMBAI,118.5792349726776,2006-09-20
7,BENGALURU,170.27027027027026,2006-09-21
11,CHANDIGARH,103.61990950226244,2006-09-21
16,DELHI,126.10483042137719,2006-09-21
40,LUCKNOW,104.60358056265984,2006-09-21
41,LUDHIANA,108.83534136546184,2006-09-21
7,BENGALURU,139.23444976076556,2006-09-22
11,CHANDIGARH,128.57142857142858,2006-09-22
16,DELHI,120.90059473237044,2006-09-22
40,LUCKNOW,106.71834625322997,2006-09-22
64,SRINAGAR,261.4457831325301,2006-09-22
3,AHMEDABAD,111.32075471698113,2006-09-25
7,BENGALURU,137.15415019762847,2006-09-25
11,CHANDIGARH,105.71428571428571,2006-09-25
16,DELHI,114.54112038140644,2006-09-25
40,LUCKNOW,107.25388601036269,2006-09-25
41,LUDHIANA,100.36176429664673,2006-09-25
44,MUMBAI,125.35211267605634,2006-09-25
7,BENGALURU,141.93548387096774,2006-09-26
11,CHANDIGARH,101.11731843575419,2006-09-26
16,DELHI,122.22222222222221,2006-09-26
44,MUMBAI,150.0,2006-09-26
7,BENGALURU,123.88059701492537,2006-09-27
11,CHANDIGARH,119.51219512195122,2006-09-27
16,DELHI,124.94887525562372,2006-09-27
44,MUMBAI,139.36170212765958,2006-09-27
7,BENGALURU,116.21621621621622,2006-09-28
9,BHOPAL,159.25925925925927,2006-09-28
11,CHANDIGARH,117.3913043478261,2006-09-28
16,DELHI,129.07488986784142,2006-09-28
44,MUMBAI,160.8695652173913,2006-09-28
7,BENGALURU,112.31422505307856,2006-09-29
15,DEHRADUN,143.90243902439025,2006-09-29
16,DELHI,105.71428571428571,2006-09-29
44,MUMBAI,111.76470588235294,2006-09-29
7,BENGALURU,115.05376344086022,2006-10-03
11,CHANDIGARH,105.88235294117646,2006-10-03
16,DELHI,108.4942084942085,2006-10-03
40,LUCKNOW,120.58823529411765,2006-10-03
44,MUMBAI,132.75862068965517,2006-10-03
7,BENGALURU,146.91358024691357,2006-10-04
16,DELHI,104.3343653250774,2006-10-04
40,LUCKNOW,108.69565217391305,2006-10-04
44,MUMBAI,118.62348178137651,2006-10-04
7,BENGALURU,133.1002331002331,2006-10-05
11,CHANDIGARH,108.33333333333333,2006-10-05
16,DELHI,102.8688524590164,2006-10-05
40,LUCKNOW,107.25388601036269,2006-10-05
44,MUMBAI,111.76470588235294,2006-10-05
7,BENGALURU,131.48148148148147,2006-10-06
11,CHANDIGARH,112.12121212121212,2006-10-06
40,LUCKNOW,110.8433734939759,2006-10-06
44,MUMBAI,127.84810126582278,2006-10-06
7,BENGALURU,151.57232704402517,2006-10-09
16,DELHI,117.58839528558477,2006-10-09
40,LUCKNOW,107.97227036395147,2006-10-09
44,MUMBAI,131.26338329764454,2006-10-09
5,AMRITSAR,100.0,2006-10-10
11,CHANDIGARH,116.21621621621622,2006-10-10
15,DEHRADUN,108.33333333333333,2006-10-10
16,DELHI,120.0,2006-10-10
36,KOHIMA,275.0,2006-10-10
40,LUCKNOW,106.89655172413794,2006-10-10
44,MUMBAI,149.30747922437672,2006-10-10
16,DELHI,136.68639053254438,2006-10-11
40,LUCKNOW,111.16138763197587,2006-10-11
44,MUMBAI,141.61073825503357,2006-10-11
16,DELHI,128.92819979188346,2006-10-12
44,MUMBAI,115.2374444824052,2006-10-12
11,CHANDIGARH,109.15032679738562,2006-10-13
16,DELHI,103.77358490566037,2006-10-13
44,MUMBAI,113.01775147928994,2006-10-13
3,AHMEDABAD,115.38461538461539,2006-10-16
15,DEHRADUN,177.77777777777777,2006-10-16
44,MUMBAI,123.32506203473946,2006-10-16
15,DEHRADUN,110.52631578947368,2006-10-17
16,DELHI,114.03091557669441,2006-10-17
37,KOLKATA,100.0,2006-10-17
44,MUMBAI,141.07142857142858,2006-10-17
3,AHMEDABAD,100.0,2006-10-18
9,BHOPAL,163.1578947368421,2006-10-18
16,DELHI,136.98384201077198,2006-10-18
37,KOLKATA,100.0,2006-10-18
44,MUMBAI,115.5688622754491,2006-10-18
16,DELHI,139.34723481414326,2006-10-19
7,BENGALURU,100.0,2006-10-20
9,BHOPAL,133.33333333333334,2006-10-20
16,DELHI,114.09455842997323,2006-10-20
44,MUMBAI,105.47945205479452,2006-10-20
7,BENGALURU,113.33333333333333,2006-10-23
16,DELHI,119.05805038335158,2006-10-23
31,JAIPUR,100.0,2006-10-23
44,MUMBAI,101.79372197309416,2006-10-23
7,BENGALURU,134.14634146341464,2006-10-25
16,DELHI,113.00999508438473,2006-10-25
15,DEHRADUN,100.0,2006-10-26
16,DELHI,106.84168655529037,2006-10-26
7,BENGALURU,103.82165605095541,2006-10-27
15,DEHRADUN,189.85507246376812,2006-10-27
31,JAIPUR,100.0,2006-10-27
11,CHANDIGARH,100.0,2006-10-30
15,DEHRADUN,110.52631578947368,2006-10-30
16,DELHI,114.84375,2006-10-30
16,DELHI,130.53892215568862,2006-10-31
7,BENGALURU,100.0,2006-11-01
15,DEHRADUN,170.27027027027026,2006-11-01
16,DELHI,155.22041763341068,2006-11-01
15,DEHRADUN,166.66666666666666,2006-11-02
16,DELHI,125.44833475661827,2006-11-02
44,MUMBAI,101.8348623853211,2006-11-02
15,DEHRADUN,150.0,2006-11-03
16,DELHI,139.45578231292518,2006-11-03
44,MUMBAI,132.5581395348837,2006-11-03
7,BENGALURU,109.42408376963351,2006-11-06
15,DEHRADUN,116.21621621621622,2006-11-06
16,DELHI,151.58831003811943,2006-11-06
44,MUMBAI,125.25597269624573,2006-11-06
7,BENGALURU,124.29906542056075,2006-11-07
15,DEHRADUN,125.35211267605634,2006-11-07
16,DELHI,114.2161635832522,2006-11-07
44,MUMBAI,121.38364779874215,2006-11-07
7,BENGALURU,105.12820512820512,2006-11-08
9,BHOPAL,110.0,2006-11-08
15,DEHRADUN,100.0,2006-11-08
16,DELHI,116.11001964636542,2006-11-08
44,MUMBAI,127.50775594622544,2006-11-08
9,BHOPAL,180.0,2006-11-09
15,DEHRADUN,147.93388429752065,2006-11-09
16,DELHI,104.5633359559402,2006-11-09
3,AHMEDABAD,113.33333333333333,2006-11-10
15,DEHRADUN,100.0,2006-11-10
16,DELHI,113.71326803205699,2006-11-10
44,MUMBAI,118.63354037267081,2006-11-10
3,AHMEDABAD,109.83606557377048,2006-11-13
7,BENGALURU,116.21621621621622,2006-11-13
9,BHOPAL,100.0,2006-11-13
15,DEHRADUN,118.18181818181819,2006-11-13
16,DELHI,113.90374331550802,2006-11-13
44,MUMBAI,116.7487684729064,2006-11-13
7,BENGALURU,136.45320197044336,2006-11-14
16,DELHI,118.81838074398249,2006-11-14
41,LUDHIANA,104.8780487804878,2006-11-14
44,MUMBAI,122.33451237998989,2006-11-14
7,BENGALURU,150.0,2006-11-15
